2020-09-22 05:58:08+02,bb262a44-fcd8-4558-bf11-e118f6d96a5d,0.999,1.269,1.229,1,1,1
2020-09-22 06:04:13+02,bb262a44-fcd8-4558-bf11-e118f6d96a5d,1.029,1.299,1.259,1,1,1
2020-09-22 07:08:08+02,bb262a44-fcd8-4558-bf11-e118f6d96a5d,1.089,1.359,1.319,1,1,1
2020-09-22 07:59:07+02,bb262a44-fcd8-4558-bf11-e118f6d96a5d,1.059,1.329,1.289,1,1,1
2020-09-22 08:09:15+02,bb262a44-fcd8-4558-bf11-e118f6d96a5d,1.029,1.299,1.259,1,1,1
2020-09-22 09:37:05+02,bb262a44-fcd8-4558-bf11-e118f6d96a5d,1.0290000000000001,1.2890000000000001,1.249,0,1,1
2020-09-22 09:52:07+02,bb262a44-fcd8-4558-bf11-e118f6d96a5d,1.0290000000000001,1.2790000000000001,1.239,0,1,1
2020-09-22 10:39:09+02,bb262a44-fcd8-4558-bf11-e118f6d96a5d,1.069,1.319,1.2790000000000001,1,1,1
2020-09-22 11:08:08+02,bb262a44-fcd8-4558-bf11-e118f6d96a5d,1.069,1.3090000000000002,1.2690000000000001,0,1,1
2020-09-22 11:29:08+02,bb262a44-fcd8-4558-bf11-e118f6d96a5d,1.0390000000000001,1.2890000000000001,1.249,1,1,1
2020-09-22 11:40:06+02,bb262a44-fcd8-4558-bf11-e118f6d96a5d,1.0090000000000001,1.2590000000000001,1.219,1,1,1
2020-09-22 13:16:08+02,bb262a44-fcd8-4558-bf11-e118f6d96a5d,0.9990000000000001,1.2590000000000001,1.219,1,0,0
2020-09-22 13:40:10+02,bb262a44-fcd8-4558-bf11-e118f6d96a5d,1.0390000000000001,1.2990000000000002,1.2590000000000001,1,1,1
2020-09-22 14:27:10+02,bb262a44-fcd8-4558-bf11-e118f6d96a5d,0.9990000000000001,1.2590000000000001,1.219,1,1,1
2020-09-22 14:53:16+02,bb262a44-fcd8-4558-bf11-e118f6d96a5d,0.9990000000000001,1.249,1.209,0,1,1
2020-09-22 15:23:15+02,bb262a44-fcd8-4558-bf11-e118f6d96a5d,0.9990000000000001,1.239,1.199,0,1,1
2020-09-22 16:39:08+02,bb262a44-fcd8-4558-bf11-e118f6d96a5d,1.0390000000000001,1.2790000000000001,1.239,1,1,1
2020-09-22 17:27:14+02,bb262a44-fcd8-4558-bf11-e118f6d96a5d,1.0190000000000001,1.2590000000000001,1.219,1,1,1
2020-09-22 17:41:13+02,bb262a44-fcd8-4558-bf11-e118f6d96a5d,0.9990000000000001,1.239,1.199,1,1,1
2020-09-22 18:51:13+02,bb262a44-fcd8-4558-bf11-e118f6d96a5d,0.9890000000000001,1.229,1.189,1,1,1
2020-09-22 19:25:14+02,bb262a44-fcd8-4558-bf11-e118f6d96a5d,1.0190000000000001,1.2590000000000001,1.219,1,1,1
2020-09-22 20:01:06+02,bb262a44-fcd8-4558-bf11-e118f6d96a5d,1.0090000000000001,1.249,1.209,1,1,1
2020-09-22 20:15:16+02,bb262a44-fcd8-4558-bf11-e118f6d96a5d,0.9890000000000001,1.229,1.189,1,1,1
2020-09-22 23:03:07+02,bb262a44-fcd8-4558-bf11-e118f6d96a5d,1.0490000000000002,1.2890000000000001,1.249,1,1,1
2020-09-22 05:47:15+02,cd8ba6a6-bf87-1ed6-a3fe-b698130417bc,1.029,1.289,1.249,1,1,1
2020-09-22 06:50:08+02,cd8ba6a6-bf87-1ed6-a3fe-b698130417bc,1.089,1.349,1.309,1,1,1
2020-09-22 07:56:06+02,cd8ba6a6-bf87-1ed6-a3fe-b698130417bc,1.049,1.319,1.279,1,1,1
2020-09-22 09:10:07+02,cd8ba6a6-bf87-1ed6-a3fe-b698130417bc,1.039,1.279,1.239,1,1,1
2020-09-22 09:39:14+02,cd8ba6a6-bf87-1ed6-a3fe-b698130417bc,1.0290000000000001,1.2690000000000001,1.229,1,1,1
2020-09-22 10:21:16+02,cd8ba6a6-bf87-1ed6-a3fe-b698130417bc,1.069,1.3090000000000002,1.2690000000000001,1,1,1
2020-09-22 10:55:06+02,cd8ba6a6-bf87-1ed6-a3fe-b698130417bc,1.0390000000000001,1.2890000000000001,1.249,1,1,1
2020-09-22 11:39:08+02,cd8ba6a6-bf87-1ed6-a3fe-b698130417bc,1.0190000000000001,1.2690000000000001,1.229,1,1,1
2020-09-22 12:40:06+02,cd8ba6a6-bf87-1ed6-a3fe-b698130417bc,0.9990000000000001,1.2690000000000001,1.229,1,0,0
2020-09-22 12:54:06+02,cd8ba6a6-bf87-1ed6-a3fe-b698130417bc,0.9890000000000001,1.2690000000000001,1.229,1,0,0
2020-09-22 13:21:15+02,cd8ba6a6-bf87-1ed6-a3fe-b698130417bc,1.0290000000000001,1.3090000000000002,1.2690000000000001,1,1,1
2020-09-22 13:56:08+02,cd8ba6a6-bf87-1ed6-a3fe-b698130417bc,1.0290000000000001,1.2890000000000001,1.249,0,1,1
2020-09-22 14:23:12+02,cd8ba6a6-bf87-1ed6-a3fe-b698130417bc,1.0190000000000001,1.2790000000000001,1.239,1,1,1
2020-09-22 14:39:07+02,cd8ba6a6-bf87-1ed6-a3fe-b698130417bc,0.9990000000000001,1.239,1.199,1,1,1
2020-09-22 16:21:14+02,cd8ba6a6-bf87-1ed6-a3fe-b698130417bc,1.0390000000000001,1.2790000000000001,1.239,1,1,1
2020-09-22 16:56:09+02,cd8ba6a6-bf87-1ed6-a3fe-b698130417bc,0.9990000000000001,1.239,1.199,1,1,1
2020-09-22 17:26:07+02,cd8ba6a6-bf87-1ed6-a3fe-b698130417bc,0.9890000000000001,1.229,1.189,1,1,1
2020-09-22 17:54:06+02,cd8ba6a6-bf87-1ed6-a3fe-b698130417bc,0.9790000000000001,1.219,1.179,1,1,1
2020-09-22 19:11:08+02,cd8ba6a6-bf87-1ed6-a3fe-b698130417bc,1.0090000000000001,1.249,1.209,1,1,1
2020-09-22 19:39:15+02,cd8ba6a6-bf87-1ed6-a3fe-b698130417bc,0.9890000000000001,1.229,1.189,1,1,1
2020-09-22 20:09:08+02,cd8ba6a6-bf87-1ed6-a3fe-b698130417bc,0.9790000000000001,1.219,1.179,1,1,1
2020-09-22 23:13:09+02,cd8ba6a6-bf87-1ed6-a3fe-b698130417bc,1.0090000000000001,1.249,1.209,1,1,1
